"well","minutes","OD600","Sample_Points","Time_offset(min)","Rep","Sample_Name","Sample_Offset","segments","Time","Temp","Media","Start_Inocula"
"A12",6,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:09:16,36.9,"LB","2uL"
"A12",7,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:10:16,37,"LB","2uL"
"A12",8,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:11:16,37,"LB","2uL"
"A12",9,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:12:16,37,"LB","2uL"
"A12",10,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:13:16,36.9,"LB","2uL"
"A12",11,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:14:16,36.9,"LB","2uL"
"A12",12,0.089,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:15:16,37,"LB","2uL"
"A12",13,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:00:00,37,"LB","2uL"
"A12",14,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:01:00,36.9,"LB","2uL"
"A12",15,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:02:00,36.9,"LB","2uL"
"A12",16,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:03:00,37,"LB","2uL"
"A12",17,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:04:00,37,"LB","2uL"
"A12",18,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:05:00,37,"LB","2uL"
"A12",19,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:06:00,37,"LB","2uL"
"A12",20,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:07:00,37,"LB","2uL"
"A12",21,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:08:00,37,"LB","2uL"
"A12",22,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:09:00,37,"LB","2uL"
"A12",23,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:10:00,37,"LB","2uL"
"A12",24,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:11:00,37,"LB","2uL"
"A12",25,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:12:00,37,"LB","2uL"
"A12",26,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:13:00,36.9,"LB","2uL"
"A12",27,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:14:00,37,"LB","2uL"
"A12",28,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:15:00,37,"LB","2uL"
"A12",30,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:01:16,37,"LB","2uL"
"A12",31,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:02:16,37,"LB","2uL"
"A12",32,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:03:16,37,"LB","2uL"
"A12",33,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:04:16,37,"LB","2uL"
"A12",34,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:05:16,37,"LB","2uL"
"A12",35,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:06:16,37,"LB","2uL"
"A12",36,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:07:16,37,"LB","2uL"
"A12",37,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:08:16,37,"LB","2uL"
"A12",38,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:09:16,37,"LB","2uL"
"A12",39,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:10:16,37,"LB","2uL"
"A12",40,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:11:16,37,"LB","2uL"
"A12",41,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:12:16,37,"LB","2uL"
"A12",42,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:13:16,37,"LB","2uL"
"A12",43,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:14:16,37,"LB","2uL"
"A12",44,0.091,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:15:16,37,"LB","2uL"
"A12",47,0.092,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:02:16,37,"LB","2uL"
"A12",48,0.092,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:03:16,37,"LB","2uL"
"A12",49,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:04:16,37,"LB","2uL"
"A12",50,0.092,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:05:16,37,"LB","2uL"
"A12",51,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:06:16,36.9,"LB","2uL"
"A12",52,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:07:16,37,"LB","2uL"
"A12",53,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:08:16,37,"LB","2uL"
"A12",54,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:09:16,37,"LB","2uL"
"A12",55,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:10:16,37,"LB","2uL"
"A12",56,0.092,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:11:16,37,"LB","2uL"
"A12",57,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:12:16,37,"LB","2uL"
"A12",58,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:13:16,37,"LB","2uL"
"A12",59,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:14:16,37,"LB","2uL"
"A12",60,0.093,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:15:16,37,"LB","2uL"
"A12",65,0.094,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:04:16,37,"LB","2uL"
"A12",70,0.094,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:09:16,37,"LB","2uL"
"A12",75,0.094,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:14:16,37,"LB","2uL"
"A12",80,0.095,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:19:16,37,"LB","2uL"
"A12",85,0.095,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:24:16,37,"LB","2uL"
"A12",90,0.096,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:29:16,37,"LB","2uL"
"A12",95,0.096,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:34:16,37,"LB","2uL"
"A12",100,0.097,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:39:16,36.9,"LB","2uL"
"A12",105,0.097,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:44:16,37,"LB","2uL"
"A12",110,0.098,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:49:16,37,"LB","2uL"
"A12",115,0.099,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",120,0.1,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",125,0.1,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:04:16,36.9,"LB","2uL"
"A12",175,0.122,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",180,0.126,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",235,0.189,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",240,0.199,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",295,0.289,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",300,0.296,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",355,0.365,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",360,0.366,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",415,0.395,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",420,0.396,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",475,0.414,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",480,0.415,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",535,0.426,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",540,0.428,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A12",595,0.428,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:54:16,37,"LB","2uL"
"A12",600,0.432,"T10",0,"A","T10_A_0","T10_0",10,2023-01-14 00:59:16,37,"LB","2uL"
"A2",0,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:03:16,37,"LB","2uL"
"A2",1,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:04:16,37,"LB","2uL"
"A2",2,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:05:16,37,"LB","2uL"
"A2",3,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:06:16,37,"LB","2uL"
"A2",4,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:07:16,37,"LB","2uL"
"A2",5,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:08:16,37,"LB","2uL"
"A2",6,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:09:16,36.9,"LB","2uL"
"A2",7,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:10:16,37,"LB","2uL"
"A2",8,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:11:16,37,"LB","2uL"
"A2",9,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:12:16,37,"LB","2uL"
"A2",10,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:13:16,36.9,"LB","2uL"
"A2",11,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:14:16,36.9,"LB","2uL"
"A2",12,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:15:16,37,"LB","2uL"
"A2",13,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:00:00,37,"LB","2uL"
"A2",14,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:01:00,36.9,"LB","2uL"
"A2",15,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:02:00,36.9,"LB","2uL"
"A2",16,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:03:00,37,"LB","2uL"
"A2",17,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:04:00,37,"LB","2uL"
"A2",18,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:05:00,37,"LB","2uL"
"A2",19,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:06:00,37,"LB","2uL"
"A2",20,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:07:00,37,"LB","2uL"
"A2",21,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:08:00,37,"LB","2uL"
"A2",22,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:09:00,37,"LB","2uL"
"A2",23,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:10:00,37,"LB","2uL"
"A2",24,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:11:00,37,"LB","2uL"
"A2",25,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:12:00,37,"LB","2uL"
"A2",26,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:13:00,36.9,"LB","2uL"
"A2",27,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:14:00,37,"LB","2uL"
"A2",28,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:15:00,37,"LB","2uL"
"A2",29,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:00:16,36.9,"LB","2uL"
"A2",30,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:01:16,37,"LB","2uL"
"A2",31,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:02:16,37,"LB","2uL"
"A2",32,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:03:16,37,"LB","2uL"
"A2",33,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:04:16,37,"LB","2uL"
"A2",34,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:05:16,37,"LB","2uL"
"A2",35,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:06:16,37,"LB","2uL"
"A2",36,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:07:16,37,"LB","2uL"
"A2",37,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:08:16,37,"LB","2uL"
"A2",38,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:09:16,37,"LB","2uL"
"A2",39,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:10:16,37,"LB","2uL"
"A2",40,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:11:16,37,"LB","2uL"
"A2",41,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:12:16,37,"LB","2uL"
"A2",42,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:13:16,37,"LB","2uL"
"A2",43,0.089,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:14:16,37,"LB","2uL"
"A2",44,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:15:16,37,"LB","2uL"
"A2",46,0.092,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:01:16,36.9,"LB","2uL"
"A2",47,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:02:16,37,"LB","2uL"
"A2",48,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:03:16,37,"LB","2uL"
"A2",49,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:04:16,37,"LB","2uL"
"A2",50,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:05:16,37,"LB","2uL"
"A2",51,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:06:16,36.9,"LB","2uL"
"A2",52,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:07:16,37,"LB","2uL"
"A2",53,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:08:16,37,"LB","2uL"
"A2",54,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:09:16,37,"LB","2uL"
"A2",55,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:10:16,37,"LB","2uL"
"A2",56,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:11:16,37,"LB","2uL"
"A2",57,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:12:16,37,"LB","2uL"
"A2",58,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:13:16,37,"LB","2uL"
"A2",59,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:14:16,37,"LB","2uL"
"A2",60,0.09,"T1",0,"B","T1_B_0","T1_0",1,2023-01-14 00:15:16,37,"LB","2uL"
"A3",0,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:03:16,37,"LB","2uL"
"A3",1,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:04:16,37,"LB","2uL"
"A3",2,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:05:16,37,"LB","2uL"
"A3",3,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:06:16,37,"LB","2uL"
"A3",4,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:07:16,37,"LB","2uL"
"A3",5,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:08:16,37,"LB","2uL"
"A3",6,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:09:16,36.9,"LB","2uL"
"A3",7,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:10:16,37,"LB","2uL"
"A3",8,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:11:16,37,"LB","2uL"
"A3",9,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:12:16,37,"LB","2uL"
"A3",10,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:13:16,36.9,"LB","2uL"
"A3",11,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:14:16,36.9,"LB","2uL"
"A3",12,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:15:16,37,"LB","2uL"
"A3",13,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:00:00,37,"LB","2uL"
"A3",14,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:01:00,36.9,"LB","2uL"
"A3",15,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:02:00,36.9,"LB","2uL"
"A3",16,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:03:00,37,"LB","2uL"
"A3",17,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:04:00,37,"LB","2uL"
"A3",18,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:05:00,37,"LB","2uL"
"A3",19,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:06:00,37,"LB","2uL"
"A3",20,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:07:00,37,"LB","2uL"
"A3",21,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:08:00,37,"LB","2uL"
"A3",22,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:09:00,37,"LB","2uL"
"A3",23,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:10:00,37,"LB","2uL"
"A3",24,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:11:00,37,"LB","2uL"
"A3",25,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:12:00,37,"LB","2uL"
"A3",26,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:13:00,36.9,"LB","2uL"
"A3",27,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:14:00,37,"LB","2uL"
"A3",28,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:15:00,37,"LB","2uL"
"A3",29,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:00:16,36.9,"LB","2uL"
"A3",30,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:01:16,37,"LB","2uL"
"A3",31,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:02:16,37,"LB","2uL"
"A3",32,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:03:16,37,"LB","2uL"
"A3",33,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:04:16,37,"LB","2uL"
"A3",34,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:05:16,37,"LB","2uL"
"A3",35,0.09,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:06:16,37,"LB","2uL"
"A3",36,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:07:16,37,"LB","2uL"
"A3",37,0.09,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:08:16,37,"LB","2uL"
"A3",38,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:09:16,37,"LB","2uL"
"A3",39,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:10:16,37,"LB","2uL"
"A3",40,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:11:16,37,"LB","2uL"
"A3",41,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:12:16,37,"LB","2uL"
"A3",42,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:13:16,37,"LB","2uL"
"A3",43,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:14:16,37,"LB","2uL"
"A3",44,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:15:16,37,"LB","2uL"
"A3",46,0.093,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:01:16,36.9,"LB","2uL"
"A3",47,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:02:16,37,"LB","2uL"
"A3",48,0.087,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:03:16,37,"LB","2uL"
"A3",49,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:04:16,37,"LB","2uL"
"A3",50,0.087,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:05:16,37,"LB","2uL"
"A3",51,0.087,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:06:16,36.9,"LB","2uL"
"A3",52,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:07:16,37,"LB","2uL"
"A3",53,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:08:16,37,"LB","2uL"
"A3",54,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:09:16,37,"LB","2uL"
"A3",55,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:10:16,37,"LB","2uL"
"A3",56,0.087,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:11:16,37,"LB","2uL"
"A3",57,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:12:16,37,"LB","2uL"
"A3",58,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:13:16,37,"LB","2uL"
"A3",59,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:14:16,37,"LB","2uL"
"A3",60,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:15:16,37,"LB","2uL"
"A3",65,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:04:16,37,"LB","2uL"
"A3",70,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:09:16,37,"LB","2uL"
"A3",75,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:14:16,37,"LB","2uL"
"A3",80,0.088,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:19:16,37,"LB","2uL"
"A3",85,0.089,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:24:16,37,"LB","2uL"
"A3",90,0.09,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:29:16,37,"LB","2uL"
"A3",95,0.09,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:34:16,37,"LB","2uL"
"A3",100,0.091,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:39:16,36.9,"LB","2uL"
"A3",105,0.091,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:44:16,37,"LB","2uL"
"A3",110,0.092,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:49:16,37,"LB","2uL"
"A3",115,0.093,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:54:16,37,"LB","2uL"
"A3",120,0.094,"T2",0,"A","T2_A_0","T2_0",2,2023-01-14 00:59:16,37,"LB","2uL"
"A4",0,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:03:16,37,"LB","2uL"
"A4",1,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:04:16,37,"LB","2uL"
"A4",2,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:05:16,37,"LB","2uL"
"A4",3,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:06:16,37,"LB","2uL"
"A4",4,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:07:16,37,"LB","2uL"
"A4",5,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:08:16,37,"LB","2uL"
"A4",6,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:09:16,36.9,"LB","2uL"
"A4",7,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:10:16,37,"LB","2uL"
"A4",8,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:11:16,37,"LB","2uL"
"A4",9,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:12:16,37,"LB","2uL"
"A4",10,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:13:16,36.9,"LB","2uL"
"A4",11,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:14:16,36.9,"LB","2uL"
"A4",12,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:15:16,37,"LB","2uL"
"A4",13,0.091,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:00:00,37,"LB","2uL"
"A4",14,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:01:00,36.9,"LB","2uL"
"A4",15,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:02:00,36.9,"LB","2uL"
"A4",16,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:03:00,37,"LB","2uL"
"A4",17,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:04:00,37,"LB","2uL"
"A4",18,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:05:00,37,"LB","2uL"
"A4",19,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:06:00,37,"LB","2uL"
"A4",20,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:07:00,37,"LB","2uL"
"A4",21,0.091,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:08:00,37,"LB","2uL"
"A4",22,0.091,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:09:00,37,"LB","2uL"
"A4",23,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:10:00,37,"LB","2uL"
"A4",24,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:11:00,37,"LB","2uL"
"A4",25,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:12:00,37,"LB","2uL"
"A4",26,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:13:00,36.9,"LB","2uL"
"A4",27,0.091,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:14:00,37,"LB","2uL"
"A4",28,0.09,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:15:00,37,"LB","2uL"
"A4",29,0.091,"T2",0,"B","T2_B_0","T2_0",2,2023-01-14 00:00:16,36.9,"LB","2uL"
